qr_code,qr_image_base64,generated_time,is_printed,is_distributed,notes
QR_0232,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABi0lEQVR4nO2aQUrFMBRFz7MFhym4gL+UdGeuyR00CxKSoRC5Dtrg9yPopLb+vAwKJQd6eTxuX25r4ueVHn4BgVNOOeWUU2enbFsjNhez9WJmZvOhurqgoiQpA+kiAYMkSV+pv9fVBVW2HtdSRrQAZjYer6snyp711pzmb57YLzXe3IsyIcp+T3TqlgqSFoA0gc2ApHq8rnumtr5PBsCAxfxUDd7tWF09UGvtr4OF8GYQvkYNZ1V/D5TNxYxkZqvxUEZI07vP93tSrHO8MhBVgVDbRm67y1nV3wW1nqjKCDFvFf98655e/T+lVr+3mEHpIkjTK1CeKoR8nK4eqOYqgJSHNU4gqqKlBQvuOftQze/bglDZ7D+zBT1e+10oriOz1vJEXQdqXvtdqc8ck/K4nXBj9hlzV6rlOWWC+AJKl4rBUK9DnbOq/9/UbZZmYIgymQh11FG6uqRiHmQzAOXRv53sSbW+DwIKKE3DOukboWJxOUZXD9R3OWbbK2N1z9mRMv83yimnnHKqC+oDLm7SGfjK9RIAAAAASUVORK5CYII=,2025-07-14 20:41:12,0,0,
QR_0233,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABdUlEQVR4nO2ZQW6DMBBF3xQklkTqAXIU58q5ARylN8DLSES/C2yUJqnajQOEmYUX5kl8WeOZz2Di7+g//gGBU0455ZRTa6csRQ3EGoh557Sorl1QQZI0gNnxYkAlSdJP6vW6dkHFnOPhq5lOPF2DhXXtiuoPYKdXvtGpFOra8bVv3C+Vy0orIAJwrUWE24+utarfNsVtS6USYahEGPJOkKRureq3TdndTMFohwfIZwoFKTsBydpzNXqroTezhXW9NzXVHGkAda2Uem2rVHi85pSjpl5rtMLAABpZOBuCsdZSuvZApV4bhkowpfx4/9TzvizVXkxdbKQuZtsZhrkRrF39Nqlc73Mkj6l0AzzvC1L3/l5dO3Kz+NmXo3K9n8xOJXVUyfZMi599cWqeY07+/jgyLUvremeqfrZpUGPzNHm96t+Mmtss/eHq/61KUo9zzHgAYiML589cdNaqftvUL3NMuc8pT93PMZ+GzzGdcsoppzZPfQMoAODYoMJIlwAAAABJRU5ErkJggg==,2025-07-14 20:41:12,0,0,
QR_0234,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABiklEQVR4nO2aQW6DMBBF3xSkLM0NehR8s6o3g6PkAJHwMpKj34VxQpJK7YZAwF4g2TyJr/H3YA+Y+Lv1H/+AoFCFKlShCrV2ysZWky4+5BG/qK5dUK0kaQBJZ1NHJUnSPfV6XbugQvZ4b4cUcTOrl9e1Zap+6BvuZE/7zrWq3xjVHg8y/8on7pbKvncCAgAXEwGm5l+r+k1QvZmZNQBUMs8lbXOW1rVpKvl+4vG+wcZlsKSu/VDmAfPBDFxE33kZmF9U17ap0fd9c6rBxdS1VgChjovp2gNFOkNpAHW3seHubrdW9e9N5dgrIikCTkqz0KaxEvu5qBxdKtEO00pCnoAS+7moq+/HRnur4rixW2I/D8W0ZEalFHFchHYo+X5WipvbpZRzYs40Lpac8woq1zHNGlAXakjLYGFde6LUAebd2ezrWGoKs1KPNWQINSI00H9e3wNrVb8N6rqrx0n0zfSotX7170mNvu9TdqkwHBhUqZxgbbeMrj1Qz9+ofmnl36hCFapQhXp76gc5cNk+dFZ5AQAAAABJRU5ErkJggg==,2025-07-14 20:41:12,0,0,
QR_0235,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABjElEQVR4nO2ZQYrjMBBFX7UNWdqQA/RRrJvN1ayjzA2kZYOb3wvJSabTML1xrMSlhbDFA39EqVz1ZeL/I779AgKnnHLKKadap6yOHqL1QF5Xwq66DkFNkqQEFoYFC3SSJP1LPV7XIahcY1xKn6YZKMdgb12HoqKd7svOBnQdgLI/CSw88IvHpda0MgjIoDh2ZeU2+ltV/9xU3ftoAHTYlM4An7avriNQZe+vMS74sHoM9tR1HMpC7stEHKHUOeEa/G2rf1ZqzTnvHwbDAuSTII8ojsnr+y0pSgs1JZASpctap6U2XXOr6p+b6q+PNs2COCZEPi+CzuP+IVQnyD1MqaZ6M+uxsLeuF6ZKzrmOkn3mQWJK1dTxnLMNxa1lRlcMNc10Kr9ez/ebUxcfE4YFC8MCnu8fRK0+pgVAc+4Br++3pfpv7yKfRTUWLg1vq+pfi7JAvUBh+nuShUZ0vSJ152PWaSy9rsf99lQ0M7Px9s4QuDj5jat/UuoHHxMEC7pZb1W9U0455ZRTv6W+AB6ktuG4I9lhAAAAAElFTkSuQmCC,2025-07-14 20:41:12,0,0,
QR_0236,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABjUlEQVR4nO3aQW6DMBCF4X+KpSyN1AP0KOZqPVJuAEfJASrhZSVHr4tASsiiXZRAw3gTYT6JJ8uaOENM/Dy6l18gcOXKlStXW1c2jIA1OWBNHmeaVXPtQiVJUg8QPw2oJEm6VY/P9dQqDJ+5hnQEdfUHIoNBVVbLtQcVZteWTvOpP36iq3HMF1rkhZ/oaq6ipBageytYA0gqc/X4XM+shn3fGQAVlk4HGZxt3Vx7UJe1nzYW4qdBvG01bDX9MyhrshmdmanNAcgBuvrs5/slFZdzvHouh/zpjX682241/TMoawC9m5mkcllxunq4sfX0/1WN9T6DJZ2DpWMN5NcCsV8v1x7UWFViQe21k5AkfV96zVlGjfV+HMNcD6SeodHja7+IYtoyoxJJ5fqt6/v+EWrSx6QafuGm3s+Yi6q7Pib5tRhUZdrZ2Wr6/63u+piAiVybiCVorVy7VEmSNQDkg787WVKN+z4KyEPNUfcmjFiw1K6Taw/qvo/ZXjvHORSvOQsq8/9GuXLlytUu1BfwqdaPWEQuRQAAAABJRU5ErkJggg==,2025-07-14 20:41:12,0,0,
QR_0237,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABiElEQVR4nO2aMW7EIBREZwI9vsEeBW4W5WbmKLkBlCt5NSnAzm5SJM0aL4bCBTyJkf0Zj79M4e8R3/4BAYMa1KAGNaijU6zDgpwAIK8zoamuU1BekpQAKQEAjCRJj9T+uk5B5a3GswUDAJK2va4zUQzuyl13HNTdML8j/yF0dUettuIEIAOIBIQM3D+Bo6rvgookS8TxyYgBtxJzWuvqmip1/+AyN9Zj8JwdB/VIMQBgyLXQ9bEeA4amuvqmat1HAogXAfGyWHoBQLZLM11noMq9p08TgMziPkKeyrxa6ToT5aR6gRHiZCRp+Untr6tnCqV14JOpt33L95qB2myYj6r+takt5yw17Pi5rhAuga10nYHCfcvsu+7dAvhUV0fdP4daPaf0MVeXL07jluE5e1BrH5OcAM3ZAnednaOr74PSnC0Y3JV8/xw9hadS9ueET1PN9/GyvQeOqr4PykklVMJJiNOaMVvr6pmqdR+Lu5gtWZryXcUSOY+q/rUpjn+jBjWoQQ3qFNQX1uugr/vBIwgAAAAASUVORK5CYII=,2025-07-14 20:41:12,0,0,
QR_0238,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABgklEQVR4nO2ZTW6DQAyFPxekLIcb9Chws6o3G46SG8AyEtXrYoZAokrNhp+AZ4E0wyfxZBljP0z8v9qPFyBwyimnnHJq75TlVUJbAfTjSbOprlNQtSSpA2v6EmsoJEl6pNbXdQqqzzmuGG6mCKTXYGtdp6OsWfuJp6TKp70RCtmST3TqmQqSIqA43pE0bK/ryFTO+zaleoHV13IAfh5yf6/q35tKsZ+MBcHNIDxaDXtVfwQqd5Z97u9Tn9NMyb9v9e9Kkfr4SCHFMEDdFanTVwzKK+5V/XtTOfZKEc8XaknUGvLQ5bFfhEqxH+M8zCZcTctjvyCl2Jfo2y6C0VOgtRJrNtV1bGqe3ncDRzFIufJ73i9MTT5mnqj6EtrPm/uYK1D3Kp9rThgACvcx16BGH9OsyuUfvL9flxpL/X27E11noOyrg1Rz6utF1uxE1xGp0UMOAnpQW3WIvkrfWm2l6wwU81+DFIKxvYTgc+2i1B8+JggGNDvfq3qnnHLKKadepX4BXNfodViJx40AAAAASUVORK5CYII=,2025-07-14 20:41:12,0,0,
QR_0239,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABh0lEQVR4nO2aQY6jMBBFXzWWsjTSHMi+Wh+pbwBHyQFGwstIjn4vcNJJejGzISAoL0DYT/KXKdlVH0z8u40f/wGBU0455ZRTW6estYBlwHK59eRVdR2CSpKkCaAEgE6SpGfq/bp2TYV2Lz2kL9DYY6KAQVdX03UEKrw8G/Hva9921e+L0vDuGZ2K0rzs6dwOXEn1lXq/rgNQo5mZ9WCZTsB1TnPW1rVrat7bH42FeDGIz1bDVtXvgbJczBjNTJ8WmBPNsb96fr8kxZzGJ1U0xArEehuY2qiGrarfDWW5nEQ6h/Y+xh4sr69rt9QtsumkIbbgbxVulDzuF6Tms9aSoNkJ5SRLQw1Qgte1S1LoucE97tNEM3o87heheLTM6PSz4twNNV/7RakHH/Onwp08x1yU+uVjUv5Ug66KsqKuI1KW48Wk6Wrzzj9sRNchqNFOsgxAOfm3kyWpe10rSVMnDVHzBeJtwM/aRai234+zY9lh6XzP6kuoWkvXESjzf6Occsoppw5BfQOZe99NfM/BjwAAAABJRU5ErkJggg==,2025-07-14 20:41:12,0,0,
QR_0240,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABgklEQVR4nO2ZQW6DMBBF3xQklo7UA/QocIOcqTeDo+QAlWAZCfS7ME5pEqndOJAw3oDxk/w1HmaGwcTfo3v7BwROOeWUU05tnbJ5lNAdwJohPWlW1bULqpYk9QBMppZCkqTf1ON17YIaLj6eRnwN8u3o1A1Vn6rbsnMDuvZCWfPoHXdJpbASBAxgdXs2AJbev1X1z03Ntu+ivQtgeJfBZOvq2gMVbf/j44Kzza/Bmrr2Q1nDZHRWYs1QSZ8H9/v8FLGOj6V9GIEwT9WGeU3tVtU/NxVtT60RtRC/suYDiAtu+1zUHO9jrg09dIevUjCV6o79err2QLFoHdR96iTUfSGgcL/PSaV4r0uQ6Zc5wON9Rmrp96QOmtqQcoDbPh91ybWSFCMNQBhJB+C2z02lPqbaMCKdyrvU43W9MlVezY0AEITV/ZRWt6r+tSjpVMkaAIbK/53kpK77mHTHMZb76j7G1OjZqvrnpq7rnHit5XVOfupOH/PnrvCY45RTTjn1KtQ3Rtr3gic+x7MAAAAASUVORK5CYII=,2025-07-14 20:41:12,0,0,
QR_0241,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABfklEQVR4nO2ZQY6DMAxFnwekWaY3gqOHo/QAlWAP+rMIobSVZmaTQsFZVG3yJL7Mx9iuib9X9/UPCJxyyimnnNo7ZfOqsXYwgyHvtJvqOgXVSJJ6UKQSUEmS9Ei9X9cpqGH2uLVM8zezentdR6bqp9/qLtUIQ7krOvULNeUs/7YrnpTKvg8CBjDCLe2tm669qj8E1ZmZ2QVort8CplTmbK3r0NSzx5VSfXgcNexV/WdTpFKy6atcYwZJ0ojUV0rFZ9yr+s+mUuwVwwiEcd6Lqb4f8+le1X82tfgeaHpY34Ug931Jity+Vsn8ubmd74L7viA1R1d9pZRp4nKSngWPfTEqxz6v+a2rcX3qsS9CLTkH4D5G60mWd9+Xp+5zTGnE2iApMnlv9Q4qzzHpLqA41FibHoNtdR2Zep5j0lwNdS3J8tpK1xmo59hb+gi3ms6AJm6j6wxU7q1WhWb+86pZih9/1xahXuucPFjwOqc09TrHfJjce753yimnnDoI9QPKiQ7TxqyX4wAAAABJRU5ErkJggg==,2025-07-14 20:41:12,0,0,
QR_0242,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABiElEQVR4nO2aQW6DMBRE3y+WsjQ3yFGcm/VqcJQcoBJeRjKaLrATmizaDYWAvUDCfouRPXx/jTDx++g//gBBpSpVqUpVauuU5eGYHpdYZi6r6joEFSRJA0jDaEAjSdJP6v91HYKKxeN9m2fMzK2va8+Ue3o3/Nfz3HbV74wK19Nry78BXTukise9gAjgbyYizE9gq+p3QfVmZtYCxJPswji1OWvr2jU1+X7ucX+z/BmsqesIFFMrGSQRBgCfUAeAzwvqtqr+val7TzM68MlBdFgQQHRpNV1HoLLv8QlpaKQOkIb5avX9MlTZXRqp8xJ4lQNQqnu/JMU8OqDR4zEV/Vrvl6aURyJfuIxmF1/znEWpV9/7XP4JQ633i1KzHvNx1xKUyAdQ935xquSY9jmAuuhQN1X+dXXtmXrOLAXJWeiSs3AtkcJm1b839ZoXxxYRW+jP93tgq+r3QZWunv4s0beUYGFlXXumsu/7qbw0WLi6ZNBMcYKFbh1dR6Cs/htVqUpVqlKHoL4BUe3WD8S822EAAAAASUVORK5CYII=,2025-07-14 20:41:12,0,0,
QR_0243,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABg0lEQVR4nO2aMW6EMBRE34+RtoQbcBRzs1wNH2VvgMtIrCaFbcKmSRoWFuzCEvAkRuZ7mI8w8fcIH/+AoFKVqlSlKnV0yvJoMOsAYjkz7KrrEpSXJE0g3c1swEmS9Ey9XtclqFhqPPQzGgEza/bXdSXKBpxseOEdK7UMP736jpeliq20AiIAj0ZEWDddR1V/CiqYWYk4N9nAI8WcvXWdmkp1v6rx0H9Z3gZ76roCRYqSXtKP1WsEoM0XNB5V/Tmo2EDoJbxm7FOSdK8Zc1OK0kI5SZMTtDPStL5a635TymsubVW8idA5SZp313VqqlQ2Ty4PLp2rfr8hlS3dK08lVT4M2qkcHlX9e1OL3wPglKd2Th1u9fsNqVXGlCYnje2c7T89gLr2m1PlO6YNgMbYoDFtg311nZlqfh2L2GB+nBvz92L+h1X/3tTvtQdAxA5Cv7wHjqr+HFSbg2bKmKFbIufOus5M5boPyV4clpOlS32V+XEfXVegrP4bValKVapSl6C+ASfcxpUFKkLXAAAAAElFTkSuQmCC,2025-07-14 20:41:12,0,0,
QR_0244,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABkUlEQVR4nO3YTY6jMBCG4bfaSFk6N+ijmBvMmfpm+Cg5QEtmORLomwV2p0nUmt7wEzALFKxH4hOUCqdM/P+Ib79AUFVVVVVV1d6V5aPBWsDavqy0m+Y6hQqSpAREMwOcJElztX6uU6i+1HhIoA4ws2b7XEdWzcO14nXhO1b1k7K2nNa643lVqXsvoAfFPyn/2jTXGRTfP6k4EZITIZWVIEndXtO/tprq/l7jileH5lW/3/SvrXLdBw1lwQ+o88rFX+t+OZX7fbwmAWMjGDH81rnOo6SbmZldRLwCIY2mj/dhrtbPdWz1bX+ftzg4WTQnC7emtP29pn9t9dXvvxp8AvKOh9rvl1TTs78fgCt7HJ9fSn32y6ip51i+cgP4TxOMs83nXtMfQt3nmOF2EfQXEW5mc7V+rkOr0u8TTH9pwUndNEMear9fVYUE1jIa0S5St5dcB1TPM+T3vwb+szEYjdBtk+tMyqvUeN/wOFDbffrXVM9zTEngB6b3odrvF1NPc8xymg0y95q+qqqqqqqq36p/06LV4iSs7V4AAAAASUVORK5CYII=,2025-07-14 20:41:12,0,0,
QR_0245,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABbUlEQVR4nO2aQW6DMBBF3xSkLh2pB8hRyNV6pN4AjpIb4L2j3wUmJaCq3RhIGBYImSfxZT7fw4CJv7fu7R8QOOWUU045tXfK8lYDsQbiOHLZVNchqEaS1IPZ6WZ2oZIk6ZFaX9chqDh6vOnzSH4MNtb1ylQ9H+hOVYJY7opO/UapDQm7rHjF41Kj74PIbo+GiDB96dqr+uemmC6pVKLpK/2E/rAIt3tV/9zU4PtZY0Hzkb2qf24q+z7XmJUgJNRSSe141n1fhppkjtqgYcYhKAePZ045asyc+JGsudYJqJI1X4Yg1dpK1xGo0fchDR4fjgA8c0pTeXZ1z/tGCXLFg2dOSeph7sdVN9+AkNz3Jal5fa82JCY7n/ty1LzGnKZP73m/CnXvY8LN6M4JfZ7T9rpemVr0MYknDAya67v371elunNeZumGryg70fWC1DLve+DeVfO8L0gt+phDO0Fe55SnzP+Ncsopp5w6BPUNzcUd/nQ0DkAAAAAASUVORK5CYII=,2025-07-14 20:41:12,0,0,
QR_0246,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABgklEQVR4nO2aQY6cMBBF3w9IWRopB8hR8NHxUeYGeO/RzwKDujuLZMO4B+wFAvlJ/iqXvsslZP490o//gKBTnepUpzr17pTqGFHM0vaQJMWmum5BzbbtFUgTeGGwbfuZ+npdt6ByzXHbBUVA0the150oaRr+Ljvb67oiNb58myxMPm/FTr1SwfayvVXPsV3a67oBlSRJEyjmnwY+tzKnta5LU5vnPDh8mhCEZ89/V/VXoBSzRJLkJRQgj5Cmz17fn0mxl/GDmV0eXN5e66yXd1X/vakaXbscN6qyRxzqpavH/kRKkcGKoUDSyOY5D7XPe6v/7lQeYf6QFIPrLmwb0FjXlanDc+qopr8C80r3nDOp46wFjgOXeT9/+1l7IsWe7ba9DkfEj+TvsT+dOvqYSyhPLczGuq5MvfbSNH8IkycglNGtdN2UGqwIwNbZ+YIVb0rteR8MZHCaBpx+GxEKmpc2uu5A1dinrWM5oHn9tc/lsXTPOZFS/zeqU53qVKduQf0BabDZ/bs6dTsAAAAASUVORK5CYII=,2025-07-14 20:41:12,0,0,
QR_0247,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABnElEQVR4nO2aQWrkMBBFX40EWdowB+ij2DcbcqS5gXSUuYG1DCj8WUhqOg0h2XTktuWFwfIDfUqlsupjE19f8dc3IBjUoAY1qEHtnbJ6eczmd4PURtauuk5BLZKkDRTSi2zFSZL0kfp5Xaeg0jXHAQXAzHx/XUem/N2zPXzGQX1KLcrY+pMznpZqeT8JSABpRiS4bbr2qv4QVDQzsxkAJ1t5L8ec3roOTZW8v8nxeHmzug166joPZStga6qJrte2DWztquvYVKv36XcmXrJn+euxRQDJ5266zkBda86bQXoR8ZK9SDMApl66zkBR+ldtlONl6XBD6WtzfRv2qv65qRbdKVM8BW2uJLsCtKXYq/rnpmq9XzYEkzBwZciYttbm7lX9c1PcWmY41duUYdkYNeeRVI199TGdWqXJ1AUYsX841XxM+7OBQvIo4IaH/Ejq3scUCWwJ2dvy72pq7lX9c1P3sYepne/j5fod2Kv6Y1CTaqmPsxNxbmfM3rqOTNW8j6W8OAx8NnDFTrAl9NF1BsrGv1GDGtSgBnUK6j/rIrdfhOka0gAAAABJRU5ErkJggg==,2025-07-14 20:41:12,0,0,
QR_0248,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABeUlEQVR4nO2awW2EMBBF/wRLezRSCthSvB2kpi0pHZhSUsBK+BjJ6OcAZon3kFwMBsYHJMZP4ms0jO0PQvw9urd/QIBSSimllFK1UzINk8IhRW6b6joF5UiSPSDSDiI3NCRJ/qbW13UKKsw1HqbiX74Gtas/CmXj2k88K2WyeyJcKCWfqFQaKfeWAAKA7uNbiAAsD121qt83heWSioZwfUO4PkUcSfpa1e+bGus+MxaYR2pVv29qqvtpj9kQsBH0aEifZrXuy1Apu5aEY8TUbiynxqM9pxyV6r5HnnaSUeu+JLVca92Y7AhAe84K1NzvU8bZzxM9tOeUpOZ9TjMWv8AS4vxgBDYabqXrPNTTx6QPIry3AP32uo5N5XvM5yUtuNpzSlOzj9m1g6C7RvB+jTm1vq4jU7mXBtiHEUAA93VR/35dKhiMRnI3fkWpRdfxqBcfE/ZhgHChuM/31HRqVb9v6tXHTNt9eqvn2qKU6L9RSimllFKnoH4AFObwiR8uqXMAAAAASUVORK5CYII=,2025-07-14 20:41:12,0,0,
QR_0249,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABgklEQVR4nO2aQW6kMBBFXw2WsjRSDpCj4KPjo8wN8HIkWj8LbDTdWUw2jAlULRDgJ/FVKn3KBSb+HfnXNyBwyimnnHLq7JTVCFjiYZZKu5O66roFNUmSFiCPgzQzSJL0TP1/XbegSq1x6Xc9M7PQX9edKEsMX9vO/rquSIWXa+WPPybKcU906pWKkmYASsASIGntr+vKVK37bAAM2LS8rwYP66vrDtSW+78cPo8YxGfPP6v6K1CWihnZzKrTlAB5fHh/fyTF1sfPsR207AvLvnpW9T+bqtndM8607BmHuuny3B9CbX5vxDVoP4MyAnHpp+s+lOYSsFQCUN5kKTbT76vr2lTznBbVcxY293HPOZBqnrPFsO2mbJqF5XFom6uzqv/ZFLXatxfuINhGmGsrfq/7w6l9jjnH9WmE2VnXlanXWZoRH0G1z6m9z3nVX44aZAmA8ubfTo6kWt1HAaVOdpQ/hBFXbJr76LoD9XWOOe9rJazuOQdS5v9GOeWUU07dgvoEuBLGymBKWM0AAAAASUVORK5CYII=,2025-07-14 20:41:12,0,0,
QR_0250,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABlElEQVR4nO2YQWrkMBBFX40FWdowB+ijSDcLczPrKH0DaxlQ+FlInU4yDJON245dtRBW8cCfclkqvon/R/71DQiccsopp5zaO2U9AmQzg3LLpE11nYKKkqQF7FkVYJAk6TP1eF2noErvcf2ZBlkC2m+wta4jU+FrIl5DFWW9Nzr1L8psAksPfKNTo6QZ0DzWlpFUt9d1ZKqfOdkAGLB4DRV4tW11nYFqtb8bC8oTBuNnq2Gv6o9AWSqhLTBWNAOW7s2/b/U/lep9nydM+fJiojwJyoTytPh8vyb1Yca0eA23p1lYXF4Dcd5G1xmo99oPlXwRFgWiTAgG7/s1Kbp1MHb/QFoGEZdBwKBmNsx7Vf+zqVb7e/S7dlT7AC289itSdx9TWgBKgHx5cR/zAdS7jwklYKkNmn7eP4S6+Zhml4rmtvX5flXqq4/Z5vu4/K7WthvpOiNlCbA0VojXp+bk70HXEalb348CCqgvU7trve/Xp7KZNeu++/f9mrW0ra5DU3/5mH2p6EN+r+qdcsopp5z6LvUGAWizalZ9fq4AAAAASUVORK5CYII=,2025-07-14 20:41:12,0,0,
QR_0251,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABi0lEQVR4nO2ZQW6DMBRE3y+WujQ3yFHM1XozfBQOEAn2RtOFcZq0i2YTIOC/QNh6EiNrsMbfJv6v+PEEBJWqVKUqVam9U7aUwzrAuqnMdJvqOgUVJEkjEFsAGkmSHqn1dZ2CmorHw+BQD5iZ217XmSh9XRLWrfjF81Lu19jCYK/9YqVKlbX3AiYQU5OWty11nYiKZmbWgnWAdcw55myt69BU9v2PxxXbBj26fr/q35siR8mgtIzDCOq9RBhZwme/V/XvTZX9fmoBf3XEFgy/ta4zUNn36n3Kqb64PaHep+r7V1J3GdPwV6d4ERYNLAyubPt7VX8IKowgDQ5gvgv41m2r69DUzfeNwAuDT+XFjxdhW+k6A5XXvji9ScBsgvkhfO5V/SGonz5m/gMmB2GoZ6tVqFsfE58gtk3OPsvc3tW/J/W7lwaTSwazKXZN7d+vSalnNsiWn+u91RqUl+7PVmOz9BS21nVkivurwSVoKm/6eC1Vz7Uvof70McvjoZG5V/WVqlSlKlWpZ6lvjDKiuxKTdfQAAAAASUVORK5CYII=,2025-07-14 20:41:12,0,0,
QR_0252,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABiElEQVR4nO2aQW6DMBBF3xRLXcINchT76HCUHqCSvazk6Hdhk9J00W4aHLBXSXgSTzD+DKOY+H0tL3+AoFOd6lSnOtU6ZXU5zKarQVp/Cbt6nYLykqQImgELDJIkface73UKKt1qPLl6A8zc/l5noiyMGQsPPGOnNmv42fI34XU4ao2VUUAC4OpEgu0daNX+ENRiZmYT4N9eZYFraXP29jo0Vep+U+PL5cPqNtjT6wwUpZX0kvAR8LE2mjDWA5pbtX9uqub9Mr07QXZaLtmZF0ByeTevM1Cl7jWzVruPIMXvR1u1PwY15vJyW5JmmUBSvqce73VkquZ9yfYI5RMMqtug1/2/UZs+RyCspvzVYIzYXl5noNiOzBjqDigRFHve/yu16TGlOJRh5pr8uWfOI6h1jmlhzGhOZpq/Jjut2z8n5e6+azEwP2dn/m0dKTRr/9zU/bXHxwmRJlgut+dAq/bHoMb6grXp7+cWvE5A3eaYFpLDwhr1Fvb1OjRl/b9RnepUpzp1CuoTgzrGng/qpWcAAAAASUVORK5CYII=,2025-07-14 20:41:12,0,0,
QR_0253,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABfUlEQVR4nO3ZQW7CMBCF4X+aSCyNxIHMDThrb5AchRvYS6Sg14VxoaFSu3EIMLPIwvkkRhMzMYOJv2P8+AcCV65cuXK1dmWX6Mui7XNd2T80r7dQUZKUwGx7NqCTJOmnWj6vt1D5e4/njTQA16/B+rN/ERV1smU/0dUlNOSNbL/gJ76vqm0lCMjAeDiZyHD7o2ut2T+34vaVSidi6kRMdSVK0rDW7J9b2WymYNBNc+QzhYbK9gDkHggnY7QeRjP7oZbP67VV7fd5NxnhZIIzRkhYTFssDo/J6x1U7fdBpctLtd9Lmspd7/dt1KW6Sl15ABrCdHfXa99E1eqWinciqtY+Jvyc01LVfV+DWC4TELznNFXz872GMHFz8dq3U1x3u5Q6aQiXiWZ94XrtW6la+wTE1JWylwfg+76x6ucL42HqDQzicePz+0VVPPZAmGDcnv1/q5bqbo5ZIm9k8XNXj5trzf651f0cs54xvd+3VvM55q/hc0xXrly5enr1BaEKCXuecPhDAAAAAElFTkSuQmCC,2025-07-14 20:41:12,0,0,
QR_0254,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABi0lEQVR4nO2YQU7EMAxFn0kklkHiABylOXp7FA6A1CyROvos0naYGRAsKO20zipJn5Qvx3Kdb+Ln0T38AgKnnHLKKae2Ttk4IpaLGZRpJ6+q6xBUI0nqQW0aAIIkSZfU/+s6BFXGHLdcHlVnZnF9XXum4tVa3cu7LXqiU99Szev1dSx94uGpJKkFLE9fJA3r69ozNSZ5V+tMAAiDwemi8GxV/X1TNfZnY0EUgHRpNWxV/R4oyyUCxWq2q+VkUCKWV9W1b4rax6sPkjTUKq+W81JSu1X1900xPqHSgNQH0fQAaQCSVB9dHvtFqDH2Tb2A+XFLkNrkeb8oNcW+ByCIRsM068HzfkFq7nPmxqY8CzgZ3dO8u1X1901N9b6O8Knw1Drkeb849cnHBCynYWo019V1CKrMXn2JqK1mZnAPeUnqC+PsZOoy4yvr7090ahrXsTfSWzTSW6weT9Ouo+sI1BT7JKCAKBF1+VFWw76SriNQN31OMzvH3ucsTN36mOc/LF7vnXLKKad2Q30AE8/e0P9CUjsAAAAASUVORK5CYII=,2025-07-14 20:41:12,0,0,
